t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor
216573.8274,0,1512.00,775.12,1512.00,775.12,,0,25.68,83.22,1,knuckle
216573.8607,0,1512.00,775.12,1512.00,775.12,,0,28.37,83.47,1,knuckle
216573.8941,0,1512.00,775.12,1512.00,775.12,,0,33.66,87.59,1,knuckle
216573.9274,0,1512.00,775.12,1512.00,775.12,,0,28.93,83.43,1,knuckle
216573.9608,0,1512.00,775.12,1512.00,775.12,,0,34.38,87.48,1,knuckle
216573.9941,0,1512.00,775.12,1512.00,775.12,,0,31.49,86.13,1,knuckle
216574.0275,0,1512.00,775.12,1512.00,775.12,,0,30.49,85.22,1,knuckle
216574.0608,0,1512.00,775.12,1512.00,775.12,,0,36.90,90.09,1,knuckle
216574.0942,0,1512.00,775.12,1512.00,775.12,,0,26.00,82.97,1,knuckle
216574.1275,0,1512.00,775.12,1512.00,775.12,,0,38.98,90.30,1,knuckle
216574.1609,0,1512.00,775.12,1512.00,775.12,,0,32.17,89.48,1,knuckle
216574.1942,0,1512.00,775.12,1512.00,775.12,,0,30.47,86.84,1,knuckle
216574.2276,0,1512.00,775.12,1512.00,775.12,,0,31.82,85.58,1,knuckle
216574.2609,0,1512.00,775.12,1512.00,775.12,,0,33.10,85.58,1,knuckle
216574.2943,0,1512.00,775.12,1512.00,775.12,,0,30.60,83.09,1,knuckle
216574.3276,0,1512.00,775.12,1512.00,775.12,,0,37.83,87.79,1,knuckle
216574.3610,0,1512.00,775.12,1512.00,775.12,,0,27.07,85.60,1,knuckle
216574.3943,0,1512.00,775.12,1512.00,775.12,,0,30.99,89.89,1,knuckle
216574.4277,0,1512.00,775.12,1512.00,775.12,,0,25.79,82.57,1,knuckle
216574.4610,0,1512.00,775.12,1512.00,775.12,,0,38.96,96.26,1,knuckle
216574.4944,0,1512.00,775.12,1512.00,775.12,,0,21.32,84.47,1,knuckle
216574.5277,0,1512.00,775.12,1512.00,775.12,,0,22.52,83.78,1,knuckle
216574.5611,0,1512.00,775.12,1512.00,775.12,,0,26.44,90.33,1,knuckle
216574.5944,0,1512.00,775.12,1512.00,775.12,,0,31.67,91.01,1,knuckle
216574.6278,0,1512.00,775.12,1512.00,775.12,,0,27.63,85.44,1,knuckle
216574.6611,0,1512.00,775.12,1512.00,775.12,,0,25.24,82.10,1,knuckle
216574.6945,0,1512.00,775.12,1512.00,775.12,,0,26.38,85.21,1,knuckle
216574.7278,0,1512.00,775.12,1512.00,775.12,,0,30.88,85.00,1,knuckle
216574.7612,0,1512.00,775.12,1512.00,775.12,,0,36.59,89.81,1,knuckle
216574.7945,0,1512.00,775.12,1512.00,775.12,,0,23.42,83.08,1,knuckle
216574.8279,0,1512.00,775.12,1512.00,775.12,,0,24.73,83.71,1,knuckle
216574.8612,0,1512.00,775.12,1512.00,775.12,,0,32.26,91.99,1,knuckle
216574.8946,0,1512.00,775.12,1512.00,775.12,,0,21.23,80.08,1,knuckle
216574.9279,0,1512.00,775.12,1512.00,775.12,,0,36.35,90.75,1,knuckle
216574.9613,0,1512.00,775.12,1512.00,775.12,,0,26.09,84.46,1,knuckle
216574.9946,0,1512.00,775.12,1512.00,775.12,,0,36.58,95.79,1,knuckle
216575.0280,0,1512.00,775.12,1512.00,775.12,,0,20.65,83.28,1,knuckle
216575.0613,0,1512.00,775.12,1512.00,775.12,,0,24.29,84.79,1,knuckle
216575.0947,0,1512.00,775.12,1512.00,775.12,,0,35.92,92.18,1,knuckle
216575.1280,0,1512.00,775.12,1512.00,775.12,,0,22.23,88.50,1,knuckle
216575.1614,0,1512.00,775.12,1512.00,775.12,,0,28.99,94.45,1,knuckle
216575.1947,0,1512.00,775.12,1512.00,775.12,,0,23.65,87.39,1,knuckle
216575.2281,0,1512.00,775.12,1512.00,775.12,,0,23.10,86.95,1,knuckle
216575.2614,0,1512.00,775.12,1512.00,775.12,,0,23.78,86.73,1,knuckle
216575.2948,0,1512.00,775.12,1512.00,775.12,,0,25.67,90.03,1,knuckle
216575.3281,0,1512.00,775.12,1512.00,775.12,,0,24.74,86.04,1,knuckle
216575.3615,0,1512.00,775.12,1512.00,775.12,,0,24.33,85.28,1,knuckle
216575.3948,0,1512.00,775.12,1512.00,775.12,,0,27.48,87.58,1,knuckle
216575.4282,0,1512.00,775.12,1512.00,775.12,,0,18.24,77.63,1,fingertip
216575.4615,0,1512.00,775.12,1512.00,775.12,,0,26.87,88.59,1,fingertip
216575.4949,0,1512.00,775.12,1512.00,775.12,,0,30.75,87.45,1,fingertip
216575.5282,0,1512.00,775.12,1512.00,775.12,,0,24.18,79.89,1,fingertip
216575.5616,0,1512.00,775.12,1512.00,775.12,,0,32.57,88.50,1,fingertip
216575.5949,0,1512.00,775.12,1512.00,775.12,,0,24.71,80.07,1,fingertip
216575.6283,0,1512.00,775.12,1512.00,775.12,,0,32.56,84.89,1,fingertip
216575.6616,0,1512.00,775.12,1512.00,775.12,,0,36.87,88.61,1,fingertip
216575.6950,0,1512.00,775.12,1512.00,775.12,,0,29.21,85.41,1,fingertip
216575.7283,0,1512.00,775.12,1512.00,775.12,,0,26.32,83.02,1,fingertip
216575.7617,0,1512.00,775.12,1512.00,775.12,,0,32.51,86.83,1,fingertip
216575.7950,0,1512.00,775.12,1512.00,775.12,,0,28.55,82.24,1,fingertip
216575.8284,0,1512.00,775.12,1512.00,775.12,,0,30.15,82.49,1,fingertip
216575.8617,0,1512.00,775.12,1512.00,775.12,,0,31.64,82.76,1,fingertip
216575.8951,0,1512.00,775.12,1512.00,775.12,,0,26.44,79.33,1,fingertip
216575.9284,0,1512.00,775.12,1512.00,775.12,,0,26.33,77.70,1,fingertip
216575.9618,0,1512.00,775.12,1512.00,775.12,,0,36.33,86.33,1,fingertip
216575.9951,0,1512.00,775.12,1512.00,775.12,,0,14.18,76.36,1,fingertip
216576.0285,0,1512.00,775.12,1512.00,775.12,,0,25.18,90.75,1,fingertip
216576.0618,0,1512.00,775.12,1512.00,775.12,,0,23.93,84.17,1,fingertip
216576.0952,0,1512.00,775.12,1512.00,775.12,,0,19.92,80.61,1,fingertip
216576.1285,0,1512.00,775.12,1512.00,775.12,,0,26.89,86.79,1,fingertip
216576.1619,0,1512.00,775.12,1512.00,775.12,,0,25.75,86.91,1,fingertip
216576.1952,0,1512.00,775.12,1512.00,775.12,,0,23.62,81.79,1,fingertip
216576.2286,0,1512.00,775.12,1512.00,775.12,,0,26.85,86.59,1,fingertip
216576.2619,0,1512.00,775.12,1512.00,775.12,,0,28.87,85.00,1,fingertip
216576.2953,0,1512.00,775.12,1512.00,775.12,,0,29.64,85.88,1,fingertip
216576.3286,0,1512.00,775.12,1512.00,775.12,,0,36.59,90.19,1,fingertip
216576.3620,0,1512.00,775.12,1512.00,775.12,,0,26.24,87.15,1,fingertip
216576.3953,0,1512.00,775.12,1512.00,775.12,,0,29.69,89.75,1,fingertip
216576.4287,0,1512.00,775.12,1512.00,775.12,,0,20.53,79.48,1,fingertip
216576.4620,0,1512.00,775.12,1512.00,775.12,,0,32.82,94.19,1,fingertip
216576.4954,0,1512.00,775.12,1512.00,775.12,,0,19.60,80.66,1,fingertip
216576.5287,0,1512.00,775.12,1512.00,775.12,,0,29.48,87.51,1,fingertip
216576.5621,0,1512.00,775.12,1512.00,775.12,,0,21.47,79.60,1,fingertip
216576.5954,0,1512.00,775.12,1512.00,775.12,,0,38.30,94.30,1,fingertip
216576.6288,0,1512.00,775.12,1512.00,775.12,,0,21.77,82.94,1,fingertip
216576.6621,0,1512.00,775.12,1512.00,775.12,,0,32.82,93.03,1,fingertip
216576.6955,0,1512.00,775.12,1512.00,775.12,,0,25.49,85.39,1,fingertip
216576.7288,1,838.05,360.11,838.05,360.11,0.261,0,22.02,78.71,1,fingertip
216576.7622,1,837.70,405.97,837.98,397.68,0.248,0,33.65,89.44,1,fingertip
216576.7955,1,838.34,441.46,838.05,433.49,0.248,0,21.51,77.81,1,fingertip
216576.8289,1,846.83,460.32,840.26,455.16,0.236,0,20.36,90.68,1,fingertip
216576.8622,1,851.09,466.87,843.82,464.37,0.239,0,21.64,94.33,1,fingertip
216576.8956,1,863.31,468.64,852.23,467.61,0.245,0,18.51,89.37,1,fingertip
216576.9289,1,867.65,468.94,859.61,468.58,0.248,0,40.73,113.62,1,fingertip
216576.9623,1,868.10,473.88,863.70,472.29,0.253,0,34.09,114.57,1,fingertip
216576.9956,1,874.21,492.29,868.90,486.21,0.259,0,34.97,116.39,1,fingertip
216577.0290,1,885.87,509.36,877.87,502.36,0.281,0,34.17,117.46,1,fingertip
216577.0623,1,890.32,526.33,884.58,519.14,0.320,0,40.44,124.77,1,fingertip
216577.0957,1,868.12,539.60,877.62,533.40,0.341,0,17.64,109.26,1,fingertip
216577.1290,1,844.85,542.07,869.83,539.26,0.355,0,35.50,111.60,1,fingertip
216577.1624,1,817.52,549.52,841.87,546.01,0.362,0,29.91,108.45,1,fingertip
216577.1957,1,790.42,566.13,808.63,559.32,0.393,0,30.07,105.38,1,fingertip
216577.2291,1,769.56,604.75,781.83,591.36,0.418,0,36.69,108.92,1,fingertip
216577.2624,1,755.48,654.43,763.54,638.84,0.483,0,30.28,106.09,1,fingertip
216577.2958,1,723.41,663.85,734.65,657.54,0.472,0,19.54,92.50,1,fingertip
216577.3291,1,710.00,655.58,716.92,656.15,0.446,0,23.01,91.89,1,fingertip
216577.3625,1,692.88,640.42,699.65,646.02,0.447,0,21.31,92.74,1,fingertip
216577.3958,1,672.09,642.40,679.76,643.87,0.432,0,21.48,92.00,1,fingertip
216577.4292,1,656.01,635.52,662.66,639.46,0.418,0,22.56,94.32,1,fingertip
216577.4625,1,642.00,641.99,647.91,640.73,0.442,0,34.89,108.67,1,fingertip
216577.4959,1,650.67,642.10,649.77,641.37,0.445,0,37.62,113.24,1,fingertip
216577.5292,1,654.21,645.34,652.54,643.18,0.436,0,35.24,115.33,1,fingertip
216577.5626,1,652.51,638.45,652.52,641.32,0.436,0,30.00,112.13,1,fingertip
216577.5959,1,653.67,639.35,653.15,640.63,0.439,0,32.58,111.73,1,fingertip
216577.6293,1,660.85,645.06,656.77,642.21,0.431,0,31.92,110.50,1,fingertip
216577.6626,1,649.43,650.43,653.31,645.39,0.432,0,38.07,115.43,1,fingertip
216577.6960,1,605.83,622.52,624.46,641.03,0.404,0,35.23,117.59,1,fingertip
216577.7293,1,1043.72,32.54,983.37,87.04,0.575,0,37.43,121.87,1,fingertip
216577.7627,1,597.45,368.58,736.93,310.46,0.141,0,30.95,119.69,1,fingertip
216577.7960,1,598.24,388.41,627.36,361.92,0.136,1,29.26,115.82,1,fingertip
216577.8294,1,1041.12,42.89,958.83,83.53,0.551,0,37.56,120.31,1,fingertip
216577.8627,1,640.40,601.93,738.34,478.01,0.365,0,30.93,118.40,1,fingertip
216577.8961,1,680.49,635.55,695.54,610.30,0.414,0,33.78,119.02,1,fingertip
216577.9294,1,700.37,640.24,698.91,635.13,0.431,0,30.52,116.39,1,fingertip
216577.9628,1,703.66,641.61,702.00,640.35,0.444,0,36.07,119.32,1,fingertip
216577.9961,1,711.83,649.27,707.77,647.34,0.446,0,25.36,111.51,1,fingertip
216578.0295,1,729.51,651.27,717.78,650.31,0.466,0,37.48,115.94,1,fingertip
216578.0628,1,745.69,656.88,724.01,655.10,0.468,0,33.46,116.25,1,fingertip
216578.0962,1,767.69,662.62,744.19,660.40,0.472,0,36.32,119.41,1,fingertip
216578.1295,1,780.04,665.11,764.66,663.59,0.485,0,31.88,118.36,1,fingertip
216578.1629,1,778.29,664.92,772.52,664.44,0.486,0,36.21,121.42,1,fingertip
216578.1962,1,779.65,670.27,776.52,668.04,0.481,0,27.97,116.26,1,fingertip
216578.2629,1,776.65,674.16,776.60,672.44,0.484,0,38.47,93.37,1,fingertip
216578.2963,1,778.30,672.58,777.39,672.52,0.476,0,20.01,80.26,1,fingertip
216578.3296,1,776.80,672.08,777.14,672.30,0.483,0,30.08,89.91,1,fingertip
216578.3630,1,786.52,674.28,781.31,673.21,0.479,0,28.41,85.22,1,fingertip
216578.3963,1,743.06,664.06,771.47,669.84,0.473,0,29.57,85.73,1,fingertip
216578.4297,1,684.53,576.69,716.24,615.16,0.328,0,21.91,77.73,1,fingertip
216578.4630,1,673.11,404.81,686.67,442.07,0.058,0,36.07,93.82,1,fingertip
216578.4964,1,685.86,405.29,686.15,412.01,0.057,1,20.62,81.30,1,fingertip
216578.5297,1,692.13,405.06,689.71,406.50,0.066,1,32.83,93.14,1,fingertip
216578.5631,1,694.74,407.54,692.42,407.29,0.049,1,24.60,84.63,1,fingertip
216578.5964,1,705.58,430.64,698.22,423.57,0.079,1,23.65,81.34,1,fingertip
216578.6298,1,706.10,487.15,701.05,453.74,0.160,1,35.09,91.19,1,fingertip
216578.6631,1,719.20,545.43,704.28,502.45,0.251,1,29.72,87.75,1,fingertip
216578.6965,1,733.27,560.87,716.10,540.92,0.281,1,23.78,79.14,1,fingertip
216578.7298,1,745.32,577.31,731.29,566.02,0.312,1,34.90,91.76,1,fingertip
216578.7632,1,750.95,573.84,742.22,571.24,0.305,1,18.69,77.31,1,fingertip
216578.7965,1,739.72,575.58,740.95,574.01,0.302,1,33.16,92.21,1,fingertip
216578.8299,1,744.22,568.44,742.54,570.76,0.293,1,17.02,78.94,1,fingertip
216578.8632,1,731.11,526.97,738.13,556.53,0.217,1,31.84,93.27,1,fingertip
216578.8966,1,715.21,435.97,733.73,476.79,0.071,1,19.50,79.75,1,fingertip
216578.9299,1,713.02,430.28,726.21,443.92,0.049,1,31.11,93.96,1,fingertip
216578.9633,1,704.33,422.25,716.06,428.66,0.042,1,19.89,83.05,1,fingertip
216578.9966,1,713.63,429.93,714.98,429.50,0.059,1,22.26,87.29,1,fingertip
216579.0300,1,707.41,429.13,711.59,429.27,0.051,1,17.59,79.15,1,fingertip
216579.0633,1,706.04,419.66,709.12,423.38,0.043,1,29.03,93.85,1,fingertip
216579.0967,1,711.53,425.58,710.08,424.63,0.043,1,19.73,80.45,1,fingertip
216579.1300,1,711.98,424.86,710.75,424.75,0.040,1,30.48,90.57,1,fingertip
216579.1634,1,711.85,419.63,711.10,422.14,0.035,1,28.29,85.77,1,fingertip
216579.1967,1,706.39,423.19,709.52,422.63,0.034,1,29.47,84.08,1,fingertip
216579.2301,1,708.07,422.19,709.05,422.44,0.038,1,33.93,88.61,1,fingertip
216579.2634,1,711.26,420.19,709.68,421.50,0.030,1,26.71,82.17,1,fingertip
216579.2968,1,697.63,425.09,705.36,422.80,0.048,1,38.11,91.02,1,fingertip
216579.3301,1,706.47,422.91,705.72,422.83,0.048,1,25.27,83.32,1,fingertip
216579.3635,1,703.34,422.04,704.96,422.58,0.053,1,37.92,88.09,1,fingertip
216579.3968,1,697.19,419.98,702.19,421.76,0.036,1,28.98,84.30,1,fingertip
216579.4302,1,713.97,423.75,704.92,422.31,0.048,1,31.31,82.88,1,fingertip
216579.4635,1,710.02,421.68,705.83,422.14,0.048,1,41.16,92.11,1,fingertip
216579.4969,1,701.92,416.49,705.00,420.44,0.024,1,19.55,78.61,1,fingertip
216579.5302,1,702.94,426.91,704.54,421.88,0.048,1,37.26,94.07,1,fingertip
216579.5636,1,704.39,428.05,704.51,423.10,0.048,1,19.51,80.43,1,fingertip
216579.5969,1,712.55,428.32,706.28,424.38,0.045,1,30.25,92.08,1,fingertip
216579.6303,1,707.18,426.20,706.48,424.84,0.041,1,19.91,78.85,1,fingertip
216579.6636,1,708.51,416.70,706.96,423.27,0.036,1,33.57,93.51,1,fingertip
216579.6970,1,707.86,420.01,707.17,422.54,0.032,1,19.40,79.83,1,fingertip
216579.7303,1,716.81,423.44,710.14,422.72,0.035,1,27.57,86.65,1,fingertip
216579.7637,1,713.67,418.95,711.25,421.83,0.027,1,25.42,80.13,1,fingertip
216579.7970,1,714.84,430.34,712.41,423.61,0.063,1,35.18,90.27,1,fingertip
216579.8304,1,719.31,426.26,714.84,424.22,0.047,1,34.18,93.08,1,fingertip
216579.8637,1,718.76,455.17,716.23,437.86,0.096,1,19.47,79.42,1,fingertip
216579.8971,1,715.18,541.22,715.89,510.60,0.247,1,30.43,90.54,1,fingertip
216579.9304,1,723.92,577.71,718.77,561.32,0.306,1,32.02,90.22,1,fingertip
216579.9638,1,746.11,603.65,732.05,593.78,0.350,0,18.94,76.70,1,fingertip
216579.9971,1,741.10,606.14,736.50,603.02,0.363,0,35.09,94.38,1,fingertip
216580.0305,1,734.28,610.59,735.51,608.49,0.364,0,19.41,85.24,1,fingertip
216580.0638,1,746.87,619.19,740.83,616.00,0.378,0,21.53,90.57,1,fingertip
216580.0972,1,745.79,621.08,743.11,619.43,0.390,0,19.65,86.96,1,fingertip
216580.1305,1,743.78,628.34,743.39,625.26,0.387,0,19.45,89.02,1,fingertip
216580.1639,1,741.33,621.41,742.60,622.93,0.384,0,20.13,87.11,1,fingertip
216580.1972,1,748.21,628.64,744.79,626.26,0.391,0,20.74,90.01,1,fingertip
216580.2306,1,744.76,627.82,744.78,627.12,0.390,0,19.37,87.96,1,fingertip
216580.2639,1,741.27,622.22,743.70,624.71,0.392,0,19.48,90.24,1,fingertip
216580.2973,1,742.68,627.07,743.41,625.81,0.391,0,18.83,87.79,1,fingertip
216580.3306,1,742.03,623.90,743.07,625.01,0.387,0,21.85,93.13,1,fingertip
216580.3640,1,741.02,624.25,742.62,624.72,0.390,0,16.76,86.79,1,fingertip
216580.3973,1,742.00,627.33,742.49,625.69,0.384,0,20.91,91.61,1,fingertip
216580.4307,1,745.06,623.65,743.07,625.02,0.381,0,21.19,91.98,1,fingertip
216580.4640,1,739.01,630.48,742.36,626.92,0.380,0,23.02,92.47,1,fingertip
216580.4974,1,739.11,626.23,741.69,626.70,0.379,0,23.67,93.89,1,fingertip
216580.5307,1,739.91,622.37,741.30,625.57,0.373,0,22.09,96.62,1,fingertip
216580.5641,1,734.92,624.39,739.56,625.29,0.372,0,27.30,91.85,1,fingertip
216580.5974,1,724.61,603.70,734.02,618.28,0.343,0,21.72,86.37,1,fingertip
216580.6308,1,684.20,478.04,705.52,515.70,0.132,0,21.73,89.64,1,fingertip
216580.6641,1,689.58,430.23,696.22,448.48,0.074,1,23.52,90.05,1,fingertip
216580.6975,1,677.77,432.99,685.16,436.57,0.076,1,22.56,90.87,1,fingertip
216580.7308,1,683.11,435.61,684.00,435.86,0.079,1,15.75,81.58,1,fingertip
216580.7642,1,685.48,430.54,684.78,432.08,0.079,1,17.44,86.30,1,fingertip
216580.7975,1,687.75,429.34,686.18,430.22,0.071,1,20.51,86.93,1,fingertip
216580.8309,1,688.44,436.21,687.14,433.97,0.080,1,19.39,88.80,1,fingertip
216580.8642,1,689.43,437.01,688.00,435.73,0.081,1,20.95,87.68,1,fingertip
216580.8976,1,696.51,440.54,690.43,438.24,0.085,1,18.86,88.86,1,fingertip
216580.9309,1,695.05,437.49,691.47,437.87,0.085,1,21.46,88.30,1,fingertip
216580.9643,1,692.38,447.29,691.66,441.65,0.093,1,18.84,89.33,1,fingertip
216580.9976,1,690.26,446.11,691.36,443.17,0.093,1,16.88,85.07,1,fingertip
216581.0310,1,688.04,504.23,690.56,472.95,0.180,1,21.21,92.22,1,fingertip
216581.0643,1,732.07,588.59,708.97,557.43,0.349,0,21.63,91.24,1,fingertip
216581.0977,1,776.47,617.44,752.34,603.35,0.488,0,19.32,90.04,1,fingertip
216581.1310,1,789.02,579.57,777.27,586.68,0.574,0,18.34,88.51,1,fingertip
216581.1644,0,777.27,586.68,777.27,586.68,,0,21.81,92.08,1,fingertip
216581.1977,0,777.27,586.68,777.27,586.68,,0,19.45,89.34,1,fingertip
216581.2311,0,777.27,586.68,777.27,586.68,,0,20.60,92.85,1,fingertip
216581.2644,0,777.27,586.68,777.27,586.68,,0,18.95,88.72,1,fingertip
216581.2978,0,777.27,586.68,777.27,586.68,,0,20.64,94.26,1,fingertip
216581.3311,0,777.27,586.68,777.27,586.68,,0,16.99,86.67,1,fingertip
216581.3645,0,777.27,586.68,777.27,586.68,,0,18.86,89.88,1,fingertip
216581.3978,0,777.27,586.68,777.27,586.68,,0,20.07,90.32,1,fingertip
216581.4312,0,777.27,586.68,777.27,586.68,,0,19.13,89.37,1,fingertip
216581.4645,0,777.27,586.68,777.27,586.68,,0,19.67,88.88,1,fingertip
216581.4979,0,777.27,586.68,777.27,586.68,,0,24.25,96.83,1,fingertip
216581.5312,0,777.27,586.68,777.27,586.68,,0,21.88,90.97,1,fingertip
216581.5646,0,777.27,586.68,777.27,586.68,,0,22.43,91.61,1,fingertip
216581.5979,0,777.27,586.68,777.27,586.68,,0,20.44,89.14,1,fingertip
216581.6313,0,777.27,586.68,777.27,586.68,,0,16.36,87.29,1,fingertip
216581.6646,0,777.27,586.68,777.27,586.68,,0,25.02,92.09,1,fingertip
216581.6980,0,777.27,586.68,777.27,586.68,,0,22.72,91.39,1,fingertip
216581.7313,0,777.27,586.68,777.27,586.68,,0,21.31,87.07,1,fingertip
216581.7647,0,777.27,586.68,777.27,586.68,,0,20.72,88.06,1,fingertip
216581.7980,0,777.27,586.68,777.27,586.68,,0,21.81,88.07,1,fingertip
216581.8314,0,777.27,586.68,777.27,586.68,,0,18.99,86.89,1,fingertip
216581.8647,0,777.27,586.68,777.27,586.68,,0,17.51,83.84,1,fingertip
216581.8981,0,777.27,586.68,777.27,586.68,,0,15.97,85.03,1,fingertip
216581.9314,0,777.27,586.68,777.27,586.68,,0,23.49,89.48,1,fingertip
216581.9648,0,777.27,586.68,777.27,586.68,,0,23.35,92.07,1,fingertip
216581.9981,0,777.27,586.68,777.27,586.68,,0,16.39,80.26,1,fingertip
216582.0315,0,777.27,586.68,777.27,586.68,,0,22.14,87.04,1,fingertip
216582.0648,0,777.27,586.68,777.27,586.68,,0,22.33,84.12,1,fingertip
216582.0982,0,777.27,586.68,777.27,586.68,,0,22.33,83.65,1,fingertip
216582.1315,0,777.27,586.68,777.27,586.68,,0,23.67,85.81,1,fingertip
216582.1649,0,777.27,586.68,777.27,586.68,,0,25.15,85.57,1,fingertip
216582.1982,0,777.27,586.68,777.27,586.68,,0,18.94,81.56,1,fingertip
216582.2316,0,777.27,586.68,777.27,586.68,,0,30.54,89.81,1,fingertip
216582.2649,0,777.27,586.68,777.27,586.68,,0,31.62,90.44,1,fingertip
216582.2983,0,777.27,586.68,777.27,586.68,,0,19.86,77.56,1,fingertip
216582.3316,0,777.27,586.68,777.27,586.68,,0,31.60,89.89,1,fingertip
216582.3650,0,777.27,586.68,777.27,586.68,,0,19.44,76.22,1,fingertip
216582.3983,0,777.27,586.68,777.27,586.68,,0,35.55,90.14,1,fingertip
216582.4317,0,777.27,586.68,777.27,586.68,,0,16.77,74.49,1,fingertip
216582.4650,0,777.27,586.68,777.27,586.68,,0,32.01,89.32,1,fingertip
216582.4984,0,777.27,586.68,777.27,586.68,,0,19.35,75.44,1,fingertip
216582.5317,0,777.27,586.68,777.27,586.68,,0,34.47,89.90,1,fingertip
216582.5651,0,777.27,586.68,777.27,586.68,,0,23.54,80.24,1,fingertip
216582.5984,0,777.27,586.68,777.27,586.68,,0,33.70,88.29,1,fingertip
216582.6318,0,777.27,586.68,777.27,586.68,,0,29.82,87.30,1,fingertip
216582.6651,0,777.27,586.68,777.27,586.68,,0,32.79,90.30,1,fingertip
216582.6985,0,777.27,586.68,777.27,586.68,,0,22.50,79.69,1,fingertip
216582.7318,0,777.27,586.68,777.27,586.68,,0,30.64,89.57,1,fingertip
216582.7652,0,777.27,586.68,777.27,586.68,,0,21.87,78.20,1,fingertip
216582.7985,0,777.27,586.68,777.27,586.68,,0,34.35,89.12,1,fingertip
216582.8319,0,777.27,586.68,777.27,586.68,,0,22.80,78.68,1,fingertip
216582.8652,0,777.27,586.68,777.27,586.68,,0,29.29,82.41,1,fingertip
216582.8986,0,777.27,586.68,777.27,586.68,,0,25.84,79.18,1,fingertip
216582.9319,0,777.27,586.68,777.27,586.68,,0,30.05,81.79,1,fingertip
216582.9653,0,777.27,586.68,777.27,586.68,,0,34.21,85.47,1,fingertip
216582.9986,0,777.27,586.68,777.27,586.68,,0,23.52,76.67,1,fingertip
216583.0320,0,777.27,586.68,777.27,586.68,,0,33.13,85.18,1,fingertip
216583.0653,0,777.27,586.68,777.27,586.68,,0,33.25,85.27,1,fingertip
216583.0987,0,777.27,586.68,777.27,586.68,,0,33.83,85.95,1,fingertip
216583.1320,0,777.27,586.68,777.27,586.68,,0,29.95,83.95,1,fingertip
216583.1654,0,777.27,586.68,777.27,586.68,,0,34.47,87.92,1,fingertip
216583.1987,0,777.27,586.68,777.27,586.68,,0,28.11,83.08,1,fingertip
216583.2321,0,777.27,586.68,777.27,586.68,,0,39.72,92.23,1,fingertip
216583.2654,0,777.27,586.68,777.27,586.68,,0,15.84,77.10,1,fingertip
216583.2988,0,777.27,586.68,777.27,586.68,,0,23.85,87.43,1,fingertip
216583.3321,0,777.27,586.68,777.27,586.68,,0,21.77,82.15,1,fingertip
216583.3655,0,777.27,586.68,777.27,586.68,,0,30.01,91.25,1,fingertip
216583.3988,0,777.27,586.68,777.27,586.68,,0,18.64,76.71,1,fingertip
216583.4322,0,777.27,586.68,777.27,586.68,,0,29.62,86.22,1,fingertip
216583.4655,0,777.27,586.68,777.27,586.68,,0,23.74,79.33,1,fingertip
216583.4989,0,777.27,586.68,777.27,586.68,,0,36.22,91.91,1,fingertip
216583.5322,0,777.27,586.68,777.27,586.68,,0,18.79,78.33,1,fingertip
216583.5656,0,777.27,586.68,777.27,586.68,,0,27.08,86.66,1,fingertip
216583.5989,0,777.27,586.68,777.27,586.68,,0,32.98,90.97,1,fingertip
216583.6323,0,777.27,586.68,777.27,586.68,,0,19.29,77.81,1,fingertip
216583.6656,0,777.27,586.68,777.27,586.68,,0,32.34,90.99,1,fingertip
216583.6990,0,777.27,586.68,777.27,586.68,,0,19.45,77.31,1,fingertip
216583.7323,0,777.27,586.68,777.27,586.68,,0,39.17,91.87,1,fingertip
216583.7657,0,777.27,586.68,777.27,586.68,,0,19.49,78.21,1,fingertip
216583.7990,0,777.27,586.68,777.27,586.68,,0,29.88,88.49,1,fingertip
216583.8324,0,777.27,586.68,777.27,586.68,,0,27.60,83.25,1,fingertip
216583.8657,0,777.27,586.68,777.27,586.68,,0,29.60,85.78,1,fingertip
216583.8991,0,777.27,586.68,777.27,586.68,,0,30.94,84.10,1,fingertip
216583.9324,0,777.27,586.68,777.27,586.68,,0,31.22,84.95,1,fingertip
216583.9658,0,777.27,586.68,777.27,586.68,,0,33.32,85.83,1,fingertip
216583.9991,0,777.27,586.68,777.27,586.68,,0,36.62,89.31,1,fingertip
216584.0325,0,777.27,586.68,777.27,586.68,,0,22.74,78.94,1,fingertip
216584.0658,0,777.27,586.68,777.27,586.68,,0,31.86,88.66,1,fingertip
216584.0992,0,777.27,586.68,777.27,586.68,,0,29.91,85.40,1,fingertip
216584.1325,0,777.27,586.68,777.27,586.68,,0,35.19,87.44,1,fingertip
216584.1659,0,777.27,586.68,777.27,586.68,,0,24.93,79.15,1,fingertip
216584.1992,0,777.27,586.68,777.27,586.68,,0,35.56,88.30,0,fingertip
216584.2326,0,777.27,586.68,777.27,586.68,,0,19.69,74.77,0,fingertip
216584.2659,0,777.27,586.68,777.27,586.68,,0,33.85,88.55,0,fingertip
216584.2993,0,777.27,586.68,777.27,586.68,,0,20.99,76.32,0,fingertip
216584.3326,0,777.27,586.68,777.27,586.68,,0,36.09,90.27,0,fingertip
216584.3660,0,777.27,586.68,777.27,586.68,,0,19.75,76.96,0,fingertip
216584.3993,0,777.27,586.68,777.27,586.68,,0,34.71,93.03,0,fingertip
216584.4327,0,777.27,586.68,777.27,586.68,,0,19.33,79.98,0,fingertip
